rid,fecha_dictamen
20501,23-06-2014
20504,24-08-2019
20506,09-07-2016
20507,10-03-2019
20510,05-07-2017
20511,29-09-2017
20512,12-07-2019
20513,25-03-2012
20521,09-03-2015
20524,26-01-1998
20525,20-04-1984
20527,13-05-2002
20532,29-01-2019
20533,07-06-2019
20537,31-03-2004
20538,28-12-2018
20539,09-07-2015
20540,08-05-2013
20543,08-03-2016
20550,04-12-2017
20556,08-11-2010
20557,29-03-2019
20564,27-07-2017
20568,27-01-2015
20571,24-02-2016
20572,24-02-2019
20574,24-04-2002
20577,19-12-2005
20579,21-04-2018
20580,28-02-2013
20581,16-01-2019
20583,19-07-1975
20584,31-10-2002
20586,27-02-2018
20587,23-02-2009
20588,13-06-2001
20589,05-11-1983
20594,27-10-2015
20595,14-08-2019
20597,12-05-2017
20598,16-08-2011
20601,17-12-2017
20608,10-11-2018
20623,13-03-2018
20627,20-02-2018
20628,12-08-2011
20633,29-08-2014
20638,16-08-2018
20645,03-12-2017
20646,03-08-2016
20649,19-04-2009
20650,13-06-2016
20651,26-10-2017
20656,22-08-2016
20657,08-02-1988
20659,13-02-2018
20665,13-05-2015
20666,17-10-1998
20667,13-01-2016
20669,05-10-1991
20673,05-06-2017
20679,17-09-2012
20680,01-12-1992
20684,13-11-2007
20685,09-03-2006
20689,24-07-2019
20700,08-01-2018
20701,03-08-2011
20702,25-07-2006
20704,11-07-2018
20707,20-08-2019
20708,03-11-2007
20709,12-09-2015
20715,26-06-1996
20719,21-01-2012
20723,28-10-1997
20726,20-11-1995
20727,28-11-2018
20728,20-07-2019
20733,13-01-2017
20739,07-03-2018
20740,06-03-2018
20747,01-01-2019
20748,21-05-2017
20752,23-05-1999
20754,31-10-2010
20755,17-09-2018
20756,09-08-2011
20761,13-05-2015
20763,13-02-1983
20764,05-02-2008
20765,23-05-2015
20768,15-09-2017
20769,16-06-2006
20772,24-10-2009
20774,13-07-2019
20776,22-06-1997
20778,29-06-2011
20784,13-07-2017
20786,10-07-2001
20791,28-02-2019
20793,18-05-1997
20794,11-08-1965
20801,14-11-2017
20803,22-03-2011
20804,14-06-2007
20811,22-05-2019
20814,26-10-2009
20817,11-12-2013
20818,29-10-2018
20819,19-05-2013
20821,02-07-2009
20822,26-06-2005
20828,12-07-2018
20837,17-11-2015
20838,16-05-2019
20839,02-02-2017
20845,25-06-2018
20846,15-05-2013
20848,17-03-2018
20850,06-03-1989
20854,28-06-2017
20856,10-06-2017
20861,07-12-2002
20863,27-03-2017
20864,07-09-2016
20867,14-04-2017
20868,28-03-2018
20869,25-01-2018
20871,16-09-2018
20873,11-10-2016
20876,30-12-2011
20877,27-12-2014
20878,18-03-2014
20879,05-05-2006
20880,18-04-2011
20884,14-12-2018
20885,19-09-2018
20887,25-03-2019
20889,17-11-2013
20890,23-09-2004
20893,02-09-2016
20895,10-04-2018
20897,08-09-2018
20901,12-12-1991
20902,03-11-1992
20904,11-04-2018
20905,19-01-2018
20906,15-11-2014
20908,06-01-2011
20911,29-10-2017
20912,14-04-2014
20913,10-04-2006
20917,28-06-2017
20918,25-07-2015
20919,24-06-2019
20925,11-04-2012
20932,14-06-2017
20934,22-01-2019
20938,11-06-2008
20940,09-01-2013
20941,28-02-2015
20944,25-05-1984
20955,28-05-2003
20957,16-07-2019
20961,27-11-2017
20963,06-02-2017
20964,13-11-2016
20965,07-05-2019
20966,03-09-2002
20970,05-08-2015
20972,15-02-2018
20975,21-03-1976
20979,23-04-1981
20983,30-05-1995
20985,21-12-2014
20986,17-02-2019
20987,16-09-2015
20989,07-10-2017
20990,25-08-2003
20993,06-07-2018
20995,08-04-2019
20996,21-08-1996
21001,06-10-2001
21002,24-03-1977
21004,27-07-2007
21006,07-03-2019
21013,17-04-2012
21014,16-08-2019
21015,05-06-2019
21018,14-09-2018
21020,15-06-2016
21024,01-02-2016
21025,14-08-2019
21026,03-04-2017
21027,21-05-2019
21028,04-09-2015
21030,20-07-2017
21031,13-03-1993
21032,24-03-2019
21038,23-04-2019
21041,15-12-2018
21044,11-12-2016
21047,13-12-2016
21048,30-07-2016
21050,27-11-2009
21051,31-10-2017
21052,28-07-2018
21054,07-07-2012
21056,16-08-2019
21057,17-05-2019
21058,08-11-2015
21063,30-05-2013
21071,04-02-2019
21074,21-09-1990
21078,10-06-2018
21079,01-03-2015
21081,19-02-2017
21085,18-12-1999
21088,30-01-2008
21093,02-05-2019
21104,24-08-2019
21105,14-03-1981
21106,27-09-2009
21107,11-12-1994
21110,15-10-2013
21111,31-07-2018
21115,23-03-2018
21117,27-04-2014
21121,14-07-2008
21123,07-09-2017
21125,06-04-2019
21126,26-08-2019
21129,29-11-1996
21131,05-04-2008
21132,16-12-2003
21134,06-06-2010
21137,25-10-1993
21141,09-05-2018
21148,21-04-2008
21150,31-03-2013
21152,30-11-2011
21154,23-05-2011
21156,01-01-2017
21157,11-08-1994
21161,20-07-2009
21162,21-06-2001
21164,27-05-2019
21166,18-07-2019
21167,03-06-2018
21170,12-04-2012
21172,04-06-2019
21173,17-06-2019
21182,26-07-2019
21183,13-04-2008
21184,12-02-2012
21187,12-02-2018
21190,21-04-2017
21193,17-06-2017
21194,20-02-2016
21196,06-12-2012
21198,05-03-2018
21204,01-05-2003
21206,16-03-2019
21212,17-03-2011
21215,01-06-1995
21217,22-02-2018
21218,28-08-2019
21221,11-03-1994
21222,07-04-2014
21223,14-10-2015
21226,05-06-2004
21228,18-11-1990
21229,29-04-2010
21235,29-04-2016
21237,03-07-2013
21238,09-07-2008
21241,26-03-2002
21243,22-04-2006
21244,15-07-2011
21245,22-01-2017
21252,11-06-2013
21257,01-09-2016
21261,18-04-1975
21263,07-02-2019
21265,21-12-2014
21266,14-11-1993
21273,03-07-2018
21283,09-10-2009
21284,25-08-2017
21291,27-10-2018
21293,24-06-1993
21298,14-09-1970
21302,28-08-2000
21305,17-06-2016
21308,15-10-2018
21311,19-04-2011
21316,15-11-2014
21317,15-04-2016
21318,04-03-2015
21320,20-11-2007
21325,01-11-1997
21327,26-07-2016
21332,09-05-1977
21333,01-12-2005
21337,01-07-2019
21341,26-11-2013
21351,30-07-2019
21353,26-06-2018
21355,21-06-2013
21362,12-03-2018
21365,07-11-2018
21366,05-11-2000
21368,05-08-2000
21370,04-04-2019
21374,03-11-2004
21376,05-09-2018
21377,30-08-1986
21379,02-11-1995
21381,12-02-2016
21384,08-07-2019
21387,30-05-2007
21388,22-10-2001
21392,09-02-2019
21393,11-05-1989
21397,09-08-1999
21398,09-03-2017
21400,15-09-2018
21401,29-01-2019
21403,27-07-2015
21407,20-03-2018
21408,28-02-2019
21409,02-02-1999
21413,30-08-2009
21414,04-11-2005
21419,21-04-2012
21420,07-08-2015
21423,21-04-2015
21424,14-03-2006
21429,28-07-1989
21431,13-11-2013
21437,22-05-2009
21441,30-03-2016
21443,26-06-2018
21447,09-08-2019
21450,02-02-2011
21451,16-05-2019
21452,20-12-2017
21455,21-09-1995
21461,29-01-2019
21462,21-01-2019
21464,18-04-2012
21468,31-03-2018
21473,01-11-2011
21474,27-04-2016
21475,13-08-2019
21476,27-04-2009
21482,30-11-2016
21483,11-08-2019
21484,15-02-2005
21492,23-07-2019
21498,21-11-2011
21501,09-10-2013
21502,19-12-1990
21506,12-05-2019
21510,31-03-2019
21514,06-01-2014
21516,24-09-1982
21519,06-07-2000
21521,12-07-2009
21522,14-02-2017
21524,17-10-2007
21534,07-03-2017
21540,30-07-2008
21541,23-11-2011
21543,16-01-2014
21548,02-08-1985
21550,28-01-2003
21552,21-11-2015
21554,04-06-2016
21558,15-08-2019
21561,01-05-2013
21565,20-11-1986
21566,06-12-1973
21567,30-06-2018
21572,14-03-1998
21580,13-11-2003
21582,07-08-2012
21584,31-05-2018
21587,07-11-2009
21590,10-08-2019
21592,22-08-2019
21596,24-01-1980
21598,01-04-2011
21600,16-05-2017
21608,14-02-2007
21610,30-12-2014
21611,22-02-2017
21612,24-02-2016
21615,01-04-2019
21616,16-12-2016
21623,05-12-2016
21625,09-03-2017
21628,27-04-2017
21630,02-12-2016
21636,30-01-2014
21637,25-10-2016
21643,15-11-2011
21645,14-04-2014
21652,13-04-2016
21658,24-06-2019
21662,09-05-2018
21663,13-11-2008
21664,22-01-2018
21665,26-10-2007
21668,15-02-2018
21669,27-12-2010
21671,01-09-2017
21673,20-04-2005
21675,10-11-1995
21679,24-07-2016
21684,05-09-2005
21686,20-09-2018
21690,16-06-2019
21696,09-06-2019
21699,22-08-2008
21700,27-05-2016
21701,15-11-2016
21704,17-11-2018
21705,11-08-2011
21706,22-04-2014
21707,14-10-1999
21713,08-04-2015
21716,20-10-1989
21717,25-07-1972
21720,17-07-2012
21722,03-07-2001
21723,14-01-2003
21724,24-06-2013
21731,18-05-2007
21733,07-08-2018
21734,05-11-2017
21737,10-07-2012
21740,30-07-2015
21741,23-04-2011
21742,18-07-2019
21754,09-10-2012
21756,16-11-2015
21758,06-04-2019
21766,25-12-2018
21769,23-08-2018
21770,25-05-2019
21771,26-06-2019
21775,01-03-2014
21778,11-07-2014
21782,26-05-2014
21784,14-06-2019
21785,01-11-2016
21789,29-05-2016
21791,25-06-1985
21794,26-05-1999
21795,06-07-2012
21799,20-08-2016
21800,29-12-2007
21801,18-06-1996
21803,10-04-2019
21805,03-08-1993
21807,17-09-2010
21808,10-02-2017
21810,29-07-2010
21818,27-05-1975
21820,23-03-1987
21823,15-11-2008
21830,05-11-2018
21831,06-09-1991
21832,27-12-2018
21836,29-01-2000
21839,26-12-2016
21841,10-07-2019
21842,07-03-2019
21844,02-02-2011
21848,25-05-2019
21856,11-02-2018
21857,04-07-2019
21867,14-07-2016
21868,29-11-2012
21870,03-09-2011
21872,26-08-2019
21873,27-08-2019
21876,25-12-1990
21877,14-09-2015
21878,10-04-2005
21883,19-02-2017
21888,18-07-2014
21889,05-04-2010
21890,15-03-2014
21895,12-07-1997
21896,12-10-2013
21898,19-10-2017
21900,17-07-2017
21907,04-12-2013
21908,09-08-2018
21911,21-07-2018
21914,29-06-2019
21916,16-01-1993
21917,18-07-2019
21923,18-02-2010
21924,10-01-2018
21926,14-09-2016
21927,03-07-2011
21928,04-07-2014
21929,05-05-2004
21933,05-12-2016
21938,02-07-2018
21939,13-08-1980
21941,06-06-2013
21942,19-05-2018
21943,05-01-2019
21949,05-09-2012
21951,31-05-2018
21954,22-04-2019
21960,30-05-2019
21964,05-04-2000
21968,31-01-2019
21976,15-12-2011
21979,27-02-2005
21981,04-03-2004
21984,10-11-1962
21985,23-05-2015
21987,03-08-1992
21990,16-06-2013
21991,30-11-2016
21995,05-07-2003
21999,24-08-2015
22000,15-10-2016
22003,04-10-2017
22006,04-07-2002
22007,14-02-1997
22012,19-08-2018
22015,02-12-2014
22017,16-07-1989
22028,19-09-2018
22035,22-06-2014
22036,26-03-2011
22038,15-12-2015
22039,17-11-2008
22040,09-12-2015
22054,11-01-2008
22068,26-12-2016
22069,09-08-2012
22071,13-12-2014
22074,05-08-2019
22075,04-05-2009
22080,16-03-2006
22083,26-08-2014
22089,08-03-1996
22092,23-04-2010
22094,13-05-2014
22109,20-04-2016
22112,17-06-1986
22114,13-06-2012
22115,22-08-1995
22117,09-01-2018
22118,25-09-2015
22119,13-06-2019
22120,11-05-2018
22133,28-11-2006
22134,24-11-2016
22139,28-08-2011
22143,07-02-2014
22145,22-08-2019
22149,16-06-2019
22151,23-05-2019
22157,18-02-1993
22163,09-08-2008
22164,25-06-2017
22166,15-05-2016
22167,22-01-2017
22170,23-04-2011
22172,13-08-2019
22177,14-05-2017
22181,15-10-1983
22186,28-08-2019
22187,16-12-2016
22190,11-05-2004
22198,26-12-2003
22199,07-06-2019
22201,07-10-2017
22207,28-09-2016
22209,23-02-1986
22214,25-06-2004
22215,02-04-2013
22216,26-02-2015
22218,17-01-2005
22219,14-07-2001
22221,19-09-2017
22224,11-11-2001
22226,10-04-2018
22230,01-04-2017
22233,04-02-2019
22240,04-01-2017
22248,15-02-2004
22251,22-05-2019
22252,19-09-2012
22253,13-06-2019
22255,27-04-2018
22257,29-10-2000
22259,19-07-2019
22263,22-11-2008
22266,28-11-2013
22270,14-07-2019
22274,21-11-2014
22276,09-08-2019
22278,01-08-2006
22280,29-06-2000
22282,09-06-2017
22287,15-01-2018
22289,27-08-2019
22292,12-12-1991
22295,29-11-2008
22298,09-09-2006
22299,01-07-2017
22308,28-07-2019
22309,05-10-1990
22311,02-11-2018
22314,15-10-1997
22316,19-04-2009
22324,26-05-2015
22325,26-11-2017
22327,27-01-2001
22329,08-07-2009
22334,28-05-2013
22338,18-10-2018
22339,23-05-2018
22350,05-05-2017
22353,31-08-2000
22355,07-03-2010
22358,10-11-2014
22359,16-12-2018
22360,04-10-2005
22363,14-06-1999
22367,05-02-2017
22368,11-02-2019
22370,28-04-1990
22383,29-06-2018
22385,07-08-2018
22387,14-09-2018
22388,03-12-2018
22390,21-05-1977
22392,04-02-2011
22396,20-03-2016
22397,10-11-2002
22402,07-04-2007
22403,07-04-2012
22404,29-08-2017
22406,14-10-2018
22407,29-09-2013
22409,20-07-2019
22411,18-07-2012
22412,14-11-2012
22415,09-11-2006
22416,22-06-2019
22417,10-08-2012
22423,09-10-2011
22425,20-02-2019
22426,01-12-2013
22427,14-10-2018
22430,18-10-1984
22432,22-02-1978
22433,19-06-2016
22438,19-11-2018
22439,30-04-2019
22443,07-11-2004
22446,16-08-1987
22447,24-05-1972
22450,30-05-2011
22454,06-07-2016
22458,18-06-2008
22459,03-02-2019
22460,08-06-2019
22468,03-08-2012
22471,10-03-2010
22472,24-10-2008
22474,09-02-1999
22477,07-07-2013
22478,05-10-2010
22479,13-08-2017
22485,11-02-2019
22488,15-05-2014
22489,23-05-2011
22491,16-10-2016
22493,20-08-2019
22499,25-04-2018
22500,05-03-2014
22501,18-06-2018
22503,05-09-2018
22504,09-07-2014
22505,21-10-2017
22514,25-08-2001
22516,28-01-2015
22520,05-08-1986
22526,26-04-2016
22529,03-10-2016
22530,03-08-2015
22533,25-09-2008
22534,02-12-2010
22535,26-03-2015
22537,04-01-2019
22538,05-08-2010
22540,13-12-2010
22542,08-09-2014
22552,14-02-2017
22557,05-01-2018
22558,28-06-2010
22559,21-08-2019
22562,25-07-2019
22566,02-01-2002
22572,30-08-2002
22577,05-01-2016
22578,14-08-2015
22580,20-06-2009
22582,04-05-2019
22587,24-02-2008
22589,02-02-2014
22603,31-07-2010
22605,19-08-2007
22611,29-01-2013
22613,10-07-2019
22614,03-02-2010
22616,19-06-2015
22617,19-07-2019
22621,17-11-2009
22622,12-04-2018
22623,12-12-1998
22630,01-03-2019
22632,06-08-2014
22637,07-04-2012
22641,12-09-2000
22642,25-11-1981
22650,06-09-1992
22655,09-08-2005
22657,26-01-2018
22660,10-02-2014
22661,24-09-2001
22662,20-04-2019
22665,17-03-2015
22668,21-08-1994
22669,13-02-2004
22670,23-09-2014
22672,24-04-2009
22684,13-09-2006
22686,11-10-2015
22689,25-05-2019
22694,27-03-2019
22696,12-08-2005
22701,31-10-2002
22712,15-10-1995
22717,12-04-2004
22722,01-07-2003
22723,19-12-2013
22724,05-02-1969
22727,19-05-2011
22731,09-02-2014
22732,04-09-2016
22737,20-10-2011
22738,06-10-2018
22739,07-02-2017
22740,08-01-2007
22743,23-08-2000
22746,07-12-2016
22748,02-05-2015
22751,17-05-2000
22753,04-03-2007
22754,10-03-2010
22764,15-02-2004
22769,15-09-2018
22771,27-11-2009
22772,13-05-2013
22773,22-07-2007
22774,23-08-1988
22775,19-08-2013
22776,27-12-2017
22778,08-02-2019
22779,10-06-2017
22780,24-01-2004
22786,05-10-2018
22792,31-07-2008
22793,08-03-2019
22795,21-03-2011
22797,10-02-2015
22799,06-04-2011
22802,25-07-2014
22805,23-01-2014
22810,09-03-1981
22811,21-09-2013
22814,18-06-2019
22816,31-01-2019
22826,25-08-2017
22827,23-11-2016
22830,18-08-2018
22832,25-11-2017
22837,28-03-2005
22847,15-06-2002
22849,17-06-2019
22852,28-08-2019
22853,06-12-2012
22854,09-03-2011
22857,15-04-2015
22858,28-08-2004
22861,03-12-1985
22864,07-03-2013
22866,09-03-2016
22872,10-10-2008
22873,08-01-2018
22874,06-12-2003
22875,30-04-2019
22877,26-01-2018
22878,19-06-2008
22884,23-04-2017
22885,05-07-2012
22889,14-11-2016
22891,01-07-1995
22895,23-04-2017
22896,01-10-2012
22898,22-03-2005
22899,04-03-1998
22902,16-03-2014
22903,11-03-2015
22908,06-05-2011
22909,01-07-1998
22912,18-06-2017
22915,14-09-2017
22925,17-06-2017
22931,29-04-1985
22933,05-07-2008
22939,29-01-2014
22941,24-09-2015
22944,25-08-2019
22946,01-11-1986
22950,04-07-2019
22951,07-04-2018
22952,08-12-2012
22953,05-12-2018
22956,06-06-2018
22961,05-10-2018
22962,22-10-2018
22963,29-05-2019
22965,18-10-2003
22968,30-03-2015
22970,17-03-2007
22972,16-01-2017
22978,18-07-2017
22980,26-03-1999
22982,14-01-2014
22984,27-09-2014
22986,13-06-2016
22987,22-03-2019
22989,13-07-1985
22993,10-10-2001
22999,01-08-2019
23000,09-04-2018
23002,22-11-2013
23005,06-03-2013
23008,23-07-2018
23011,21-07-2019
23014,15-07-2018
23016,15-03-2019
23018,19-07-2019
23019,17-05-2009
23021,13-07-2008
23024,27-02-2015
23030,28-10-2018
23037,13-02-2005
23039,26-07-2006
23040,26-07-2009
23042,22-01-2018
23044,20-06-2019
23046,05-09-2005
23050,05-04-1996
23060,03-01-2011
23068,22-10-1983
23070,10-11-1992
23072,30-03-2007
23074,08-08-2017
23075,13-03-2004
23079,29-04-2019
23082,28-09-2008
23083,29-09-2007
23084,12-03-1996
23088,13-06-1996
23093,08-08-2006
23094,18-03-2019
23097,26-08-2019
23103,27-04-1994
23105,09-06-2018
23106,22-02-1994
23107,17-04-1988
23109,14-07-1995
23110,19-07-1997
23113,26-07-2019
23118,18-07-2009
23120,26-02-2019
23125,14-12-2003
23128,09-12-2016
23132,26-09-2017
23134,01-10-2017
23136,28-03-2010
23138,16-04-1996
23139,27-02-2019
23140,11-01-2015
23142,20-01-2017
23150,27-08-2003
23152,13-11-2013
23154,28-12-2009
23158,05-06-2019
23159,22-03-2015
23161,20-03-2016
23165,24-07-2019
23171,27-07-2014
23174,30-10-1963
23176,09-12-2015
23181,12-11-2017
23182,31-07-2016
23184,14-01-2018
23185,06-05-2019
23186,27-06-2019
23187,02-06-2004
23190,06-09-2017
23197,28-02-2019
23202,17-04-2004
23204,24-02-2016
23205,18-10-2018
23206,08-09-2012
23210,24-12-2010
23212,16-07-1999
23223,21-01-2015
23224,01-02-2016
23225,08-12-2016
23226,19-01-2002
23228,11-06-2000
23229,05-01-2016
23231,25-08-2019
23236,02-10-2002
23237,04-04-1988
23239,08-06-1999
23246,30-03-2006
23247,24-04-2017
23249,04-04-2019
23255,25-09-2014
23256,02-12-2002
23259,19-02-1996
23260,09-07-1990
23261,16-02-2019
23265,23-04-2018
23266,13-08-2017
23268,31-03-2013
23269,11-10-2002
23270,15-06-1959
23273,07-05-2014
23274,01-09-2016
23276,07-08-2019
23277,04-01-2003
23280,26-11-2013
23281,27-12-2015
23282,24-05-2019
23283,10-08-2019
23287,27-02-2013
23289,10-12-2018
23290,30-04-2018
23294,05-03-2017
23295,11-02-2009
23297,14-09-2012
23304,20-09-1979
23306,31-01-2019
23307,06-02-2012
23308,14-06-2012
23312,31-10-2007
23317,07-12-1983
23319,25-03-2015
23321,18-03-1998
23324,20-03-2018
23331,25-05-2015
23335,03-03-2012
23340,03-05-2003
23346,03-03-1984
23351,06-08-2006
23352,03-10-2013
23353,19-07-2019
23354,14-09-2017
23356,05-01-2013
23359,16-05-2019
23361,16-07-2019
23364,14-11-1993
23365,24-04-2019
23371,04-04-1997
23381,01-11-2016
23386,09-12-2004
23389,10-08-2018
23391,03-12-2005
23393,09-12-2015
23398,16-07-2019
23401,15-02-2012
23402,16-09-2018
23403,15-07-1989
23406,29-06-2011
23407,02-08-2016
23412,30-01-2015
23413,09-07-2017
23416,10-08-2018
23421,20-08-1999
23422,21-12-2017
23425,17-04-2018
23426,29-11-2017
23427,08-11-2017
23429,18-01-2016
23430,21-07-2019
23431,05-07-2012
23432,20-05-2016
23433,16-08-2015
23436,16-10-2001
23442,09-07-2007
23445,04-05-1973
23451,31-07-2018
23456,20-12-2013
23457,23-07-2018
23461,11-11-2016
23463,05-04-2012
23465,30-08-2014
23467,08-03-2007
23468,03-02-2019
23471,10-05-2019
23472,20-04-2019
23486,30-04-2010
23488,12-08-2013
23489,13-12-2009
23493,22-06-2016
23494,16-04-2018
23496,04-09-2007
23498,24-05-1992
23499,28-02-2016
23500,09-09-2018
23501,27-07-2015
23502,24-09-2017
23504,12-11-2018
23508,01-05-2004
23514,31-05-2007
23519,13-10-2017
23523,09-08-2014
23525,11-01-2013
23528,25-03-2013
23529,24-09-2017
23533,13-01-2004
23538,13-08-2017
23545,21-10-1996
23548,31-12-1998
23553,27-06-2019
23554,06-11-1990
23555,10-01-2013
23558,27-06-2012
23560,13-01-2001
23561,15-11-2015
23567,15-03-1979
23568,09-11-2006
23569,27-07-2014
23570,24-08-2018
23571,01-02-2019
23572,11-02-2018
23574,19-02-2011
23578,03-07-2007
23579,12-05-2019
23581,04-11-2015
23582,06-01-2014
23586,24-06-2009
23589,24-08-2002
23591,14-07-2017
23593,28-02-1999
23594,24-08-2018
23596,31-05-2013
23600,02-08-2017
23608,02-06-2013
23610,03-02-2001
23618,15-05-2014
23622,12-11-2018
23627,13-11-1977
23629,05-03-2003
23636,10-06-2018
23640,19-12-2018
23642,13-10-1997
23644,26-11-2011
23653,01-06-2015
23655,17-07-2017
23666,21-12-2017
23669,12-06-2010
23670,27-04-2015
23677,11-10-2013
23679,18-12-2010
23682,08-12-2014
23684,01-12-2012
23685,15-08-1997
23686,06-09-2015
23688,07-06-2002
23692,12-05-2012
23696,01-08-2019
23702,06-11-2016
23710,27-07-2019
23712,23-12-2018
23713,13-07-2019
23714,05-11-1992
23717,05-11-2018
23725,29-03-2019
23727,03-10-2004
23728,18-08-1996
23739,31-12-2003
23742,08-09-2009
23743,12-09-2015
23746,08-05-2005
23749,17-05-2017
23750,09-02-2008
23751,31-12-2018
23752,15-11-2017
23756,05-04-1989
23758,26-04-2004
23760,17-07-1985
23763,21-02-1999
23765,06-08-2016
23774,12-01-2011
23775,13-11-2012
23776,23-01-2019
23785,25-08-2006
23787,26-05-2019
23795,24-04-1995
23796,19-06-2012
23798,09-02-2019
23800,20-11-2005
23802,21-10-2013
23803,18-06-2017
23804,07-03-2015
23805,28-01-1990
23810,15-03-2019
23811,27-06-2013
23812,03-03-2002
23813,06-07-1994
23815,12-11-2009
23817,04-08-2017
23819,13-08-2015
23820,24-11-2000
23821,29-11-2018
23829,03-04-2013
23835,13-10-2017
23837,22-11-2010
23838,01-07-2019
23839,27-07-2019
23843,20-10-2016
23845,22-08-2007
23846,19-08-2000
23852,07-03-1984
23855,05-03-2001
23857,27-10-2010
23859,27-02-2008
23860,13-03-2015
23862,28-07-2019
23864,02-10-2011
23870,03-07-2007
23872,28-01-2009
23873,15-07-2004
23876,21-03-2016
23880,30-03-2012
23882,10-08-2017
23883,15-12-2006
23884,28-03-2019
23888,12-08-2015
23890,10-09-2016
23893,28-04-2007
23896,02-02-2019
23897,14-08-1990
23898,22-04-2012
23902,25-02-2006
23904,05-01-1975
23905,01-01-2016
23911,11-06-2016
23912,13-04-2017
23916,23-07-2014
23919,25-02-2019
23923,14-11-2018
23925,21-09-2005
23929,17-11-2018
23931,04-03-2009
23934,23-07-2008
23938,29-10-2016
23949,22-11-1994
23953,24-08-2013
23956,06-07-2010
23961,29-09-2009
23964,17-05-1980
23967,05-05-2008
23971,19-07-2018
23975,11-07-2003
23976,19-01-1983
23977,20-10-2009
23979,24-06-2019
23981,17-01-2005
23991,20-04-2010
23993,21-10-2005
23999,24-04-2014
24001,12-10-2017
24004,20-03-2018
24005,11-04-2017
24006,29-11-2015
24008,22-05-2018
24010,01-02-1982
24012,25-04-2015
24016,27-02-2015
24017,27-05-2014
24027,03-01-2015
24030,19-06-2015
24033,03-05-2016
24037,09-08-2004
24040,29-05-2003
24044,09-03-2016
24048,01-05-2015
24051,18-07-2016
24055,05-10-2017
24058,09-04-2007
24059,05-08-2019
24060,18-05-2013
24061,17-12-2015
24063,23-02-1970
24066,16-05-2019
24068,24-02-2019
24069,17-06-2018
24078,18-11-2016
24080,20-08-2016
24086,09-07-1993
24089,12-02-2018
24090,08-07-2019
24093,28-07-2012
24098,20-02-2017
24102,14-06-1984
24109,18-12-2010
24111,28-04-2019
24118,17-08-2015
24119,29-03-2005
24121,01-12-2017
24123,31-05-2019
24124,28-05-2016
24125,09-09-2017
24126,11-02-2019
24130,19-10-1994
24138,11-08-2019
24143,29-10-2017
24151,03-06-2019
24156,08-10-1979
24159,11-11-1975
24163,02-11-2000
24166,05-08-2019
24167,24-08-2019
24169,13-08-2010
24172,11-01-2017
24174,10-11-2015
24175,24-12-1993
24178,07-06-2016
24183,01-04-2017
24184,15-08-2018
24186,20-04-2018
24188,18-04-2011
24196,16-05-1993
24197,04-07-2012
24199,08-03-2017
24200,13-02-2019
24202,24-10-2008
24204,18-05-2005
24206,19-12-2009
24218,27-07-2019
24220,29-05-2019
24221,11-07-2017
24223,17-04-2001
24225,11-08-2007
24227,27-09-2012
24228,06-07-2016
24233,06-02-2014
24237,02-12-2011
24238,09-04-2008
24240,08-10-2017
24241,31-12-2018
24242,19-09-2009
24250,10-10-2004
24253,14-11-1988
24254,05-04-1986
24256,06-10-2014
24257,10-11-2018
24260,25-01-2011
24263,24-07-1993
24266,28-11-2006
24268,14-01-2019
24275,28-03-2019
24279,02-11-2017
24280,30-05-2019
24281,25-06-1975
24283,04-04-2005
24284,11-12-1989
24286,19-12-2017
24290,30-01-1995
24291,19-03-2016
24292,27-03-2016
24297,09-07-2019
24301,18-04-2019
24303,02-08-1998
24304,14-01-2017
24305,07-03-2009
24308,30-01-2015
24312,29-03-2015
24315,06-12-2016
24322,13-02-1994
24324,18-09-2018
24326,24-05-2013
24328,14-01-2007
24330,30-06-2016
24331,04-07-2011
24333,15-01-2019
24336,03-01-2019
24337,02-09-2016
24338,31-01-2014
24342,24-11-2002
24344,01-03-2007
24347,26-03-2016
24349,26-12-2018
24358,29-12-2016
24364,08-09-2011
24366,05-09-2013
24367,30-04-2011
24373,29-02-2008
24374,28-12-2013
24376,14-11-2000
24381,16-05-2015
24384,13-08-2008
24387,25-08-2016
24392,21-07-2000
24393,20-07-2016
24395,22-04-2016
24400,14-08-2016
24402,23-05-2008
24403,06-06-2019
24404,10-04-2013
24405,08-03-2002
24408,17-08-2005
24410,30-08-2013
24412,30-01-2013
24414,24-08-2013
24415,28-04-2016
24418,03-04-1993
24419,20-08-2019
24423,11-01-2003
24427,30-04-2019
24430,02-08-2007
24432,24-06-2018
24433,15-12-2008
24435,30-10-1991
24442,04-08-2018
24443,28-08-2017
24445,13-01-2018
24451,16-10-2018
24453,16-05-2015
24459,19-10-2009
24460,16-07-2012
24461,23-03-2018
24463,31-01-2017
24467,22-05-2018
24478,26-10-2012
24479,12-02-2008
24482,09-11-2015
24484,22-12-2013
24485,15-10-2013
24496,13-08-2019
24500,11-06-2019
24503,31-05-1995
24509,15-06-2019
24511,01-07-2017
24514,07-05-2001
24520,15-06-2001
24522,11-10-2002
24524,25-03-1999
24525,22-07-1996
24527,14-10-2005
24528,25-05-2012
24530,19-06-1982
24536,05-03-2019
24538,09-08-2019
24539,07-06-2019
24540,20-01-2018
24541,30-08-2011
24542,18-06-2014
24545,18-09-2016
24548,19-08-2019
24551,27-07-2011
24557,01-02-1995
24568,11-01-2014
24569,17-05-2019
24571,17-04-2014
