pid,rid
267,17341
65,17342
90,17343
347,17344
108,17345
124,17346
385,17347
178,17348
37,17349
319,17350
82,17351
47,17352
259,17353
67,17354
229,17355
277,17356
430,17357
322,17358
58,17359
190,17360
141,17361
378,17362
226,17363
33,17364
279,17365
132,17366
245,17367
50,17368
334,17369
430,17370
254,17371
193,17372
132,17373
155,17374
151,17375
149,17376
308,17377
143,17378
232,17379
42,17380
161,17381
226,17382
216,17383
280,17384
356,17385
190,17386
220,17387
417,17388
385,17389
420,17390
351,17391
41,17392
411,17393
264,17394
368,17395
94,17396
171,17397
161,17398
360,17399
301,17400
439,17401
11,17402
221,17403
253,17404
75,17405
64,17406
419,17407
324,17408
64,17409
132,17410
102,17411
224,17412
403,17413
338,17414
78,17415
328,17416
42,17417
413,17418
287,17419
17,17420
40,17421
162,17422
228,17423
396,17424
222,17425
248,17426
378,17427
379,17428
85,17429
105,17430
8,17431
342,17432
422,17433
38,17434
3,17435
77,17436
250,17437
301,17438
406,17439
58,17440
266,17441
437,17442
188,17443
156,17444
72,17445
404,17446
427,17447
328,17448
36,17449
219,17450
329,17451
111,17452
332,17453
112,17454
147,17455
61,17456
278,17457
397,17458
286,17459
317,17460
441,17461
109,17462
358,17463
167,17464
320,17465
48,17466
347,17467
47,17468
4,17469
252,17470
83,17471
224,17472
23,17473
52,17474
269,17475
193,17476
246,17477
239,17478
245,17479
56,17480
419,17481
196,17482
143,17483
75,17484
358,17485
317,17486
288,17487
197,17488
334,17489
363,17490
1,17491
64,17492
320,17493
6,17494
114,17495
194,17496
14,17497
44,17498
421,17499
155,17500
169,17501
216,17502
1,17503
14,17504
34,17505
164,17506
309,17507
188,17508
273,17509
428,17510
365,17511
433,17512
116,17513
376,17514
315,17515
162,17516
162,17517
263,17518
347,17519
78,17520
335,17521
397,17522
270,17523
42,17524
31,17525
137,17526
231,17527
151,17528
178,17529
155,17530
127,17531
180,17532
21,17533
322,17534
41,17535
334,17536
154,17537
14,17538
107,17539
184,17540
172,17541
326,17542
176,17543
267,17544
133,17545
269,17546
51,17547
2,17548
303,17549
309,17550
153,17551
215,17552
188,17553
178,17554
137,17555
291,17556
26,17557
442,17558
398,17559
444,17560
372,17561
303,17562
178,17563
351,17564
320,17565
99,17566
411,17567
160,17568
428,17569
250,17570
320,17571
30,17572
365,17573
138,17574
383,17575
324,17576
444,17577
278,17578
183,17579
439,17580
359,17581
330,17582
325,17583
423,17584
304,17585
416,17586
112,17587
161,17588
24,17589
209,17590
190,17591
416,17592
369,17593
353,17594
404,17595
20,17596
431,17597
158,17598
296,17599
216,17600
40,17601
221,17602
253,17603
363,17604
366,17605
213,17606
337,17607
55,17608
274,17609
105,17610
159,17611
420,17612
96,17613
73,17614
175,17615
278,17616
187,17617
371,17618
322,17619
287,17620
119,17621
8,17622
179,17623
64,17624
7,17625
137,17626
88,17627
45,17628
297,17629
264,17630
286,17631
50,17632
433,17633
186,17634
241,17635
238,17636
137,17637
136,17638
77,17639
293,17640
332,17641
351,17642
191,17643
62,17644
206,17645
137,17646
115,17647
169,17648
234,17649
14,17650
382,17651
193,17652
129,17653
316,17654
139,17655
254,17656
322,17657
336,17658
387,17659
309,17660
105,17661
33,17662
447,17663
389,17664
248,17665
283,17666
110,17667
416,17668
148,17669
243,17670
139,17671
92,17672
375,17673
379,17674
237,17675
90,17676
217,17677
364,17678
4,17679
275,17680
108,17681
270,17682
237,17683
40,17684
11,17685
123,17686
147,17687
79,17688
237,17689
147,17690
234,17691
173,17692
48,17693
91,17694
230,17695
420,17696
146,17697
71,17698
279,17699
340,17700
46,17701
127,17702
421,17703
217,17704
377,17705
431,17706
25,17707
302,17708
68,17709
96,17710
113,17711
33,17712
419,17713
71,17714
349,17715
96,17716
27,17717
118,17718
417,17719
140,17720
297,17721
82,17722
62,17723
147,17724
261,17725
250,17726
250,17727
293,17728
334,17729
4,17730
305,17731
226,17732
122,17733
86,17734
228,17735
304,17736
207,17737
153,17738
50,17739
33,17740
227,17741
259,17742
349,17743
370,17744
314,17745
131,17746
165,17747
242,17748
205,17749
238,17750
300,17751
147,17752
157,17753
133,17754
449,17755
264,17756
107,17757
30,17758
233,17759
345,17760
244,17761
209,17762
141,17763
297,17764
187,17765
212,17766
219,17767
124,17768
374,17769
386,17770
46,17771
334,17772
398,17773
374,17774
156,17775
438,17776
273,17777
346,17778
380,17779
415,17780
362,17781
357,17782
194,17783
170,17784
319,17785
285,17786
195,17787
104,17788
2,17789
88,17790
125,17791
403,17792
331,17793
282,17794
441,17795
76,17796
156,17797
219,17798
70,17799
54,17800
372,17801
364,17802
344,17803
300,17804
150,17805
13,17806
127,17807
56,17808
246,17809
426,17810
433,17811
385,17812
134,17813
229,17814
98,17815
432,17816
436,17817
408,17818
433,17819
311,17820
378,17821
429,17822
304,17823
149,17824
26,17825
230,17826
12,17827
375,17828
408,17829
29,17830
358,17831
53,17832
12,17833
201,17834
72,17835
38,17836
310,17837
182,17838
375,17839
396,17840
288,17841
438,17842
293,17843
170,17844
27,17845
270,17846
307,17847
103,17848
301,17849
447,17850
30,17851
368,17852
8,17853
56,17854
333,17855
191,17856
376,17857
386,17858
133,17859
251,17860
252,17861
133,17862
83,17863
154,17864
267,17865
279,17866
155,17867
287,17868
221,17869
399,17870
47,17871
24,17872
28,17873
317,17874
412,17875
77,17876
243,17877
348,17878
260,17879
265,17880
16,17881
2,17882
377,17883
219,17884
331,17885
358,17886
77,17887
348,17888
23,17889
152,17890
428,17891
318,17892
67,17893
64,17894
141,17895
138,17896
195,17897
246,17898
160,17899
17,17900
208,17901
78,17902
176,17903
132,17904
179,17905
121,17906
381,17907
177,17908
250,17909
133,17910
50,17911
436,17912
359,17913
282,17914
241,17915
36,17916
184,17917
256,17918
183,17919
48,17920
279,17921
128,17922
260,17923
119,17924
10,17925
392,17926
287,17927
429,17928
419,17929
205,17930
128,17931
300,17932
305,17933
41,17934
144,17935
40,17936
432,17937
142,17938
115,17939
21,17940
331,17941
147,17942
291,17943
390,17944
347,17945
243,17946
446,17947
322,17948
180,17949
251,17950
141,17951
32,17952
50,17953
300,17954
15,17955
22,17956
183,17957
42,17958
114,17959
125,17960
253,17961
211,17962
317,17963
154,17964
255,17965
305,17966
350,17967
80,17968
174,17969
51,17970
376,17971
215,17972
37,17973
12,17974
225,17975
182,17976
192,17977
231,17978
384,17979
376,17980
441,17981
34,17982
234,17983
288,17984
179,17985
191,17986
64,17987
431,17988
416,17989
412,17990
411,17991
59,17992
12,17993
303,17994
101,17995
267,17996
325,17997
268,17998
290,17999
336,18000
188,18001
381,18002
59,18003
95,18004
414,18005
43,18006
327,18007
142,18008
162,18009
264,18010
131,18011
352,18012
47,18013
417,18014
182,18015
80,18016
208,18017
183,18018
213,18019
375,18020
21,18021
298,18022
358,18023
238,18024
403,18025
145,18026
80,18027
174,18028
385,18029
308,18030
31,18031
309,18032
134,18033
102,18034
431,18035
220,18036
80,18037
293,18038
102,18039
223,18040
52,18041
141,18042
273,18043
397,18044
359,18045
125,18046
134,18047
30,18048
30,18049
91,18050
147,18051
430,18052
130,18053
221,18054
103,18055
422,18056
39,18057
362,18058
40,18059
433,18060
71,18061
123,18062
239,18063
255,18064
197,18065
38,18066
68,18067
211,18068
302,18069
12,18070
204,18071
378,18072
175,18073
316,18074
3,18075
401,18076
23,18077
133,18078
435,18079
116,18080
406,18081
154,18082
414,18083
155,18084
112,18085
142,18086
442,18087
138,18088
407,18089
66,18090
170,18091
241,18092
371,18093
290,18094
100,18095
47,18096
49,18097
132,18098
256,18099
119,18100
250,18101
315,18102
52,18103
6,18104
393,18105
193,18106
110,18107
197,18108
311,18109
254,18110
272,18111
19,18112
216,18113
352,18114
361,18115
361,18116
110,18117
5,18118
329,18119
400,18120
198,18121
261,18122
366,18123
384,18124
296,18125
165,18126
305,18127
122,18128
193,18129
450,18130
262,18131
377,18132
205,18133
219,18134
55,18135
220,18136
124,18137
202,18138
449,18139
386,18140
160,18141
365,18142
101,18143
349,18144
441,18145
119,18146
15,18147
320,18148
131,18149
196,18150
336,18151
87,18152
281,18153
245,18154
395,18155
420,18156
276,18157
364,18158
133,18159
369,18160
103,18161
146,18162
190,18163
81,18164
130,18165
171,18166
206,18167
434,18168
320,18169
365,18170
83,18171
376,18172
385,18173
435,18174
229,18175
48,18176
233,18177
214,18178
307,18179
108,18180
68,18181
129,18182
186,18183
128,18184
151,18185
303,18186
81,18187
294,18188
344,18189
169,18190
199,18191
57,18192
449,18193
322,18194
354,18195
80,18196
36,18197
331,18198
279,18199
144,18200
112,18201
130,18202
215,18203
132,18204
90,18205
344,18206
183,18207
159,18208
343,18209
53,18210
209,18211
350,18212
327,18213
215,18214
171,18215
440,18216
363,18217
7,18218
272,18219
54,18220
180,18221
152,18222
308,18223
284,18224
66,18225
154,18226
379,18227
377,18228
225,18229
125,18230
70,18231
406,18232
413,18233
65,18234
119,18235
49,18236
359,18237
136,18238
421,18239
171,18240
21,18241
137,18242
125,18243
169,18244
380,18245
86,18246
124,18247
81,18248
165,18249
85,18250
389,18251
221,18252
197,18253
42,18254
182,18255
55,18256
428,18257
202,18258
197,18259
256,18260
30,18261
305,18262
217,18263
183,18264
179,18265
7,18266
366,18267
287,18268
232,18269
211,18270
382,18271
86,18272
394,18273
372,18274
416,18275
207,18276
342,18277
115,18278
95,18279
214,18280
274,18281
388,18282
440,18283
425,18284
190,18285
77,18286
289,18287
138,18288
139,18289
296,18290
425,18291
25,18292
382,18293
437,18294
134,18295
257,18296
160,18297
11,18298
231,18299
245,18300
68,18301
235,18302
157,18303
413,18304
18,18305
78,18306
55,18307
422,18308
419,18309
170,18310
284,18311
294,18312
285,18313
440,18314
155,18315
211,18316
34,18317
74,18318
19,18319
438,18320
35,18321
433,18322
228,18323
40,18324
358,18325
395,18326
450,18327
58,18328
349,18329
168,18330
6,18331
235,18332
142,18333
44,18334
169,18335
75,18336
369,18337
164,18338
162,18339
99,18340
312,18341
434,18342
113,18343
351,18344
333,18345
38,18346
62,18347
64,18348
109,18349
131,18350
394,18351
59,18352
132,18353
42,18354
192,18355
14,18356
299,18357
234,18358
270,18359
200,18360
154,18361
171,18362
132,18363
3,18364
302,18365
41,18366
73,18367
270,18368
158,18369
41,18370
380,18371
165,18372
85,18373
417,18374
95,18375
103,18376
253,18377
269,18378
287,18379
73,18380
145,18381
82,18382
351,18383
428,18384
396,18385
82,18386
340,18387
198,18388
40,18389
95,18390
365,18391
163,18392
11,18393
170,18394
353,18395
56,18396
450,18397
177,18398
283,18399
377,18400
441,18401
187,18402
86,18403
72,18404
416,18405
15,18406
290,18407
259,18408
117,18409
371,18410
311,18411
74,18412
93,18413
446,18414
209,18415
435,18416
35,18417
352,18418
209,18419
414,18420
280,18421
136,18422
276,18423
387,18424
247,18425
306,18426
281,18427
258,18428
383,18429
270,18430
407,18431
232,18432
218,18433
444,18434
375,18435
355,18436
238,18437
7,18438
271,18439
362,18440
66,18441
293,18442
347,18443
387,18444
263,18445
30,18446
12,18447
368,18448
81,18449
140,18450
53,18451
180,18452
90,18453
184,18454
12,18455
102,18456
336,18457
202,18458
373,18459
217,18460
107,18461
186,18462
140,18463
129,18464
435,18465
209,18466
249,18467
221,18468
410,18469
331,18470
399,18471
427,18472
321,18473
181,18474
261,18475
32,18476
142,18477
219,18478
117,18479
155,18480
184,18481
352,18482
408,18483
223,18484
367,18485
286,18486
251,18487
182,18488
202,18489
291,18490
409,18491
272,18492
2,18493
118,18494
58,18495
398,18496
257,18497
56,18498
245,18499
358,18500
170,18501
253,18502
51,18503
50,18504
189,18505
331,18506
304,18507
242,18508
251,18509
295,18510
182,18511
439,18512
147,18513
179,18514
15,18515
336,18516
129,18517
77,18518
254,18519
57,18520
181,18521
128,18522
403,18523
377,18524
433,18525
134,18526
395,18527
314,18528
335,18529
112,18530
39,18531
30,18532
433,18533
115,18534
327,18535
432,18536
23,18537
113,18538
175,18539
134,18540
277,18541
227,18542
198,18543
268,18544
396,18545
406,18546
235,18547
326,18548
81,18549
69,18550
272,18551
53,18552
93,18553
127,18554
75,18555
186,18556
4,18557
370,18558
265,18559
246,18560
46,18561
88,18562
259,18563
97,18564
207,18565
66,18566
335,18567
413,18568
47,18569
356,18570
303,18571
361,18572
94,18573
76,18574
110,18575
406,18576
48,18577
369,18578
314,18579
337,18580
345,18581
22,18582
185,18583
256,18584
197,18585
410,18586
212,18587
24,18588
446,18589
183,18590
314,18591
387,18592
114,18593
105,18594
279,18595
395,18596
77,18597
301,18598
439,18599
273,18600
313,18601
179,18602
272,18603
340,18604
442,18605
161,18606
421,18607
217,18608
106,18609
372,18610
192,18611
394,18612
242,18613
29,18614
58,18615
236,18616
152,18617
369,18618
224,18619
10,18620
114,18621
291,18622
257,18623
143,18624
263,18625
407,18626
247,18627
182,18628
305,18629
310,18630
310,18631
348,18632
173,18633
291,18634
71,18635
90,18636
129,18637
147,18638
47,18639
281,18640
402,18641
388,18642
163,18643
182,18644
215,18645
361,18646
31,18647
446,18648
345,18649
222,18650
143,18651
129,18652
230,18653
248,18654
322,18655
99,18656
272,18657
192,18658
48,18659
241,18660
189,18661
272,18662
12,18663
25,18664
153,18665
406,18666
330,18667
425,18668
338,18669
198,18670
19,18671
10,18672
118,18673
274,18674
223,18675
407,18676
130,18677
400,18678
61,18679
351,18680
350,18681
24,18682
412,18683
396,18684
343,18685
431,18686
399,18687
283,18688
435,18689
311,18690
355,18691
193,18692
126,18693
165,18694
441,18695
335,18696
346,18697
350,18698
322,18699
93,18700
373,18701
370,18702
138,18703
429,18704
78,18705
45,18706
284,18707
378,18708
153,18709
301,18710
346,18711
442,18712
311,18713
436,18714
72,18715
280,18716
49,18717
379,18718
338,18719
92,18720
374,18721
88,18722
109,18723
111,18724
444,18725
379,18726
232,18727
261,18728
274,18729
255,18730
285,18731
104,18732
163,18733
155,18734
114,18735
315,18736
260,18737
251,18738
320,18739
429,18740
33,18741
354,18742
77,18743
237,18744
163,18745
174,18746
74,18747
318,18748
241,18749
162,18750
84,18751
416,18752
281,18753
61,18754
35,18755
155,18756
425,18757
164,18758
262,18759
301,18760
362,18761
49,18762
14,18763
387,18764
427,18765
182,18766
265,18767
62,18768
39,18769
272,18770
205,18771
144,18772
302,18773
69,18774
81,18775
276,18776
290,18777
419,18778
338,18779
439,18780
84,18781
445,18782
331,18783
364,18784
310,18785
376,18786
46,18787
303,18788
351,18789
135,18790
388,18791
163,18792
240,18793
149,18794
86,18795
309,18796
170,18797
24,18798
127,18799
144,18800
430,18801
266,18802
417,18803
52,18804
178,18805
52,18806
444,18807
331,18808
270,18809
328,18810
329,18811
57,18812
295,18813
377,18814
254,18815
239,18816
154,18817
387,18818
35,18819
153,18820
322,18821
323,18822
391,18823
428,18824
11,18825
201,18826
339,18827
68,18828
396,18829
105,18830
367,18831
179,18832
251,18833
426,18834
240,18835
432,18836
7,18837
218,18838
418,18839
346,18840
152,18841
429,18842
316,18843
398,18844
163,18845
442,18846
70,18847
285,18848
172,18849
334,18850
163,18851
418,18852
347,18853
207,18854
448,18855
125,18856
194,18857
77,18858
209,18859
62,18860
448,18861
361,18862
441,18863
170,18864
145,18865
388,18866
210,18867
244,18868
36,18869
38,18870
371,18871
38,18872
413,18873
17,18874
299,18875
449,18876
205,18877
237,18878
66,18879
139,18880
297,18881
441,18882
31,18883
190,18884
69,18885
432,18886
230,18887
340,18888
91,18889
449,18890
439,18891
112,18892
411,18893
77,18894
363,18895
171,18896
405,18897
301,18898
46,18899
146,18900
202,18901
322,18902
330,18903
187,18904
223,18905
107,18906
125,18907
379,18908
203,18909
294,18910
121,18911
406,18912
169,18913
164,18914
149,18915
57,18916
91,18917
193,18918
127,18919
49,18920
19,18921
360,18922
205,18923
28,18924
244,18925
200,18926
319,18927
416,18928
343,18929
313,18930
204,18931
299,18932
343,18933
107,18934
107,18935
17,18936
383,18937
359,18938
229,18939
294,18940
83,18941
11,18942
402,18943
293,18944
321,18945
239,18946
200,18947
423,18948
84,18949
320,18950
199,18951
213,18952
231,18953
419,18954
444,18955
391,18956
39,18957
241,18958
293,18959
431,18960
441,18961
106,18962
403,18963
98,18964
319,18965
351,18966
63,18967
366,18968
27,18969
97,18970
339,18971
309,18972
283,18973
206,18974
181,18975
402,18976
406,18977
328,18978
190,18979
40,18980
248,18981
448,18982
65,18983
234,18984
284,18985
24,18986
109,18987
247,18988
77,18989
293,18990
336,18991
22,18992
163,18993
391,18994
18,18995
104,18996
227,18997
225,18998
344,18999
279,19000
292,19001
68,19002
397,19003
93,19004
112,19005
415,19006
83,19007
326,19008
211,19009
160,19010
248,19011
298,19012
151,19013
407,19014
70,19015
436,19016
147,19017
166,19018
239,19019
444,19020
118,19021
113,19022
116,19023
314,19024
381,19025
365,19026
250,19027
381,19028
339,19029
31,19030
364,19031
24,19032
95,19033
101,19034
245,19035
391,19036
153,19037
169,19038
307,19039
166,19040
266,19041
49,19042
4,19043
185,19044
309,19045
372,19046
8,19047
343,19048
145,19049
306,19050
326,19051
340,19052
283,19053
130,19054
87,19055
143,19056
445,19057
341,19058
125,19059
241,19060
105,19061
229,19062
21,19063
445,19064
86,19065
114,19066
345,19067
395,19068
345,19069
148,19070
353,19071
320,19072
357,19073
146,19074
24,19075
405,19076
89,19077
100,19078
2,19079
182,19080
251,19081
280,19082
320,19083
428,19084
213,19085
132,19086
199,19087
40,19088
362,19089
38,19090
186,19091
58,19092
369,19093
12,19094
218,19095
382,19096
221,19097
68,19098
171,19099
28,19100
442,19101
243,19102
283,19103
349,19104
210,19105
32,19106
372,19107
100,19108
422,19109
346,19110
75,19111
199,19112
112,19113
429,19114
383,19115
162,19116
226,19117
164,19118
15,19119
385,19120
298,19121
58,19122
89,19123
395,19124
322,19125
249,19126
161,19127
356,19128
103,19129
145,19130
321,19131
178,19132
332,19133
92,19134
118,19135
156,19136
353,19137
91,19138
430,19139
83,19140
47,19141
434,19142
408,19143
144,19144
270,19145
48,19146
362,19147
46,19148
387,19149
235,19150
372,19151
217,19152
203,19153
297,19154
261,19155
313,19156
144,19157
419,19158
241,19159
196,19160
63,19161
380,19162
325,19163
215,19164
199,19165
450,19166
186,19167
137,19168
1,19169
47,19170
268,19171
91,19172
388,19173
146,19174
439,19175
115,19176
132,19177
35,19178
13,19179
114,19180
132,19181
292,19182
69,19183
85,19184
54,19185
281,19186
143,19187
175,19188
40,19189
193,19190
26,19191
118,19192
321,19193
41,19194
201,19195
449,19196
269,19197
437,19198
336,19199
6,19200
134,19201
307,19202
218,19203
370,19204
136,19205
331,19206
432,19207
124,19208
384,19209
63,19210
62,19211
334,19212
445,19213
82,19214
13,19215
135,19216
52,19217
347,19218
88,19219
446,19220
81,19221
124,19222
168,19223
198,19224
449,19225
59,19226
308,19227
232,19228
297,19229
207,19230
380,19231
11,19232
445,19233
384,19234
1,19235
346,19236
36,19237
283,19238
412,19239
424,19240
16,19241
309,19242
184,19243
56,19244
93,19245
147,19246
51,19247
42,19248
369,19249
445,19250
13,19251
79,19252
255,19253
159,19254
389,19255
214,19256
294,19257
355,19258
2,19259
109,19260
435,19261
285,19262
48,19263
431,19264
398,19265
126,19266
436,19267
430,19268
383,19269
93,19270
285,19271
291,19272
31,19273
413,19274
192,19275
359,19276
262,19277
243,19278
38,19279
104,19280
83,19281
259,19282
412,19283
275,19284
362,19285
273,19286
54,19287
403,19288
394,19289
37,19290
120,19291
275,19292
280,19293
359,19294
129,19295
116,19296
213,19297
429,19298
297,19299
69,19300
190,19301
447,19302
322,19303
351,19304
365,19305
119,19306
331,19307
123,19308
328,19309
126,19310
73,19311
434,19312
280,19313
261,19314
43,19315
36,19316
89,19317
163,19318
310,19319
246,19320
62,19321
343,19322
403,19323
139,19324
36,19325
51,19326
443,19327
404,19328
166,19329
342,19330
236,19331
176,19332
331,19333
376,19334
112,19335
80,19336
308,19337
411,19338
151,19339
238,19340
196,19341
33,19342
1,19343
116,19344
14,19345
307,19346
343,19347
402,19348
399,19349
186,19350
320,19351
216,19352
123,19353
121,19354
231,19355
165,19356
346,19357
246,19358
386,19359
323,19360
226,19361
179,19362
184,19363
376,19364
366,19365
26,19366
143,19367
372,19368
45,19369
210,19370
267,19371
340,19372
277,19373
103,19374
21,19375
159,19376
28,19377
344,19378
71,19379
108,19380
430,19381
294,19382
95,19383
166,19384
430,19385
32,19386
244,19387
96,19388
428,19389
346,19390
323,19391
311,19392
79,19393
187,19394
265,19395
243,19396
413,19397
384,19398
231,19399
374,19400
373,19401
170,19402
178,19403
379,19404
124,19405
25,19406
230,19407
334,19408
164,19409
208,19410
253,19411
346,19412
326,19413
97,19414
253,19415
48,19416
17,19417
399,19418
144,19419
402,19420
349,19421
92,19422
235,19423
399,19424
30,19425
91,19426
22,19427
27,19428
291,19429
440,19430
432,19431
27,19432
193,19433
358,19434
203,19435
221,19436
414,19437
279,19438
113,19439
224,19440
395,19441
67,19442
312,19443
233,19444
158,19445
96,19446
410,19447
125,19448
43,19449
263,19450
260,19451
92,19452
298,19453
16,19454
290,19455
1,19456
438,19457
46,19458
251,19459
5,19460
313,19461
23,19462
284,19463
257,19464
284,19465
64,19466
346,19467
46,19468
342,19469
168,19470
317,19471
446,19472
327,19473
225,19474
172,19475
413,19476
111,19477
345,19478
328,19479
400,19480
359,19481
48,19482
357,19483
72,19484
186,19485
203,19486
369,19487
380,19488
389,19489
144,19490
242,19491
313,19492
141,19493
85,19494
325,19495
95,19496
2,19497
160,19498
358,19499
132,19500
297,19501
278,19502
201,19503
25,19504
396,19505
440,19506
5,19507
36,19508
136,19509
186,19510
319,19511
109,19512
225,19513
92,19514
243,19515
408,19516
400,19517
25,19518
242,19519
280,19520
389,19521
42,19522
181,19523
146,19524
57,19525
402,19526
390,19527
240,19528
105,19529
135,19530
327,19531
163,19532
140,19533
119,19534
359,19535
214,19536
358,19537
202,19538
14,19539
322,19540
323,19541
317,19542
419,19543
307,19544
335,19545
240,19546
214,19547
237,19548
401,19549
179,19550
211,19551
393,19552
104,19553
207,19554
373,19555
48,19556
403,19557
344,19558
438,19559
339,19560
223,19561
235,19562
346,19563
357,19564
213,19565
343,19566
319,19567
102,19568
326,19569
230,19570
345,19571
11,19572
345,19573
313,19574
115,19575
399,19576
168,19577
321,19578
172,19579
39,19580
374,19581
45,19582
151,19583
8,19584
22,19585
73,19586
209,19587
382,19588
145,19589
157,19590
202,19591
318,19592
392,19593
86,19594
150,19595
16,19596
440,19597
47,19598
411,19599
148,19600
294,19601
196,19602
115,19603
305,19604
366,19605
307,19606
145,19607
79,19608
442,19609
413,19610
209,19611
305,19612
287,19613
422,19614
166,19615
400,19616
362,19617
36,19618
191,19619
401,19620
16,19621
345,19622
446,19623
232,19624
84,19625
279,19626
154,19627
64,19628
197,19629
168,19630
58,19631
149,19632
59,19633
28,19634
319,19635
159,19636
43,19637
68,19638
434,19639
344,19640
148,19641
292,19642
139,19643
133,19644
286,19645
56,19646
161,19647
11,19648
258,19649
415,19650
408,19651
348,19652
19,19653
89,19654
359,19655
158,19656
193,19657
259,19658
147,19659
421,19660
198,19661
361,19662
364,19663
423,19664
231,19665
209,19666
40,19667
291,19668
281,19669
15,19670
159,19671
232,19672
282,19673
126,19674
65,19675
449,19676
76,19677
116,19678
428,19679
118,19680
125,19681
117,19682
117,19683
293,19684
306,19685
85,19686
57,19687
192,19688
238,19689
407,19690
422,19691
158,19692
405,19693
349,19694
320,19695
429,19696
32,19697
246,19698
326,19699
231,19700
43,19701
91,19702
134,19703
292,19704
334,19705
82,19706
368,19707
206,19708
431,19709
418,19710
63,19711
82,19712
166,19713
254,19714
281,19715
439,19716
37,19717
292,19718
287,19719
404,19720
434,19721
229,19722
359,19723
122,19724
294,19725
28,19726
94,19727
100,19728
387,19729
289,19730
406,19731
277,19732
351,19733
406,19734
127,19735
294,19736
263,19737
429,19738
92,19739
330,19740
115,19741
361,19742
274,19743
183,19744
236,19745
210,19746
371,19747
410,19748
270,19749
402,19750
251,19751
151,19752
55,19753
412,19754
9,19755
234,19756
419,19757
272,19758
35,19759
304,19760
182,19761
154,19762
134,19763
420,19764
82,19765
435,19766
102,19767
279,19768
120,19769
430,19770
335,19771
423,19772
127,19773
119,19774
237,19775
360,19776
124,19777
46,19778
273,19779
177,19780
329,19781
72,19782
104,19783
281,19784
21,19785
250,19786
365,19787
107,19788
72,19789
303,19790
431,19791
157,19792
217,19793
139,19794
288,19795
66,19796
219,19797
222,19798
374,19799
36,19800
436,19801
300,19802
380,19803
251,19804
408,19805
230,19806
100,19807
212,19808
351,19809
262,19810
367,19811
106,19812
132,19813
157,19814
188,19815
321,19816
199,19817
241,19818
173,19819
104,19820
350,19821
15,19822
66,19823
272,19824
391,19825
172,19826
364,19827
16,19828
9,19829
314,19830
13,19831
390,19832
185,19833
208,19834
331,19835
133,19836
243,19837
330,19838
91,19839
147,19840
176,19841
154,19842
236,19843
441,19844
340,19845
345,19846
104,19847
382,19848
432,19849
184,19850
24,19851
250,19852
273,19853
449,19854
36,19855
157,19856
265,19857
282,19858
66,19859
337,19860
389,19861
319,19862
305,19863
206,19864
230,19865
126,19866
325,19867
70,19868
140,19869
317,19870
80,19871
133,19872
19,19873
21,19874
438,19875
300,19876
250,19877
402,19878
441,19879
328,19880
135,19881
42,19882
6,19883
240,19884
123,19885
112,19886
336,19887
334,19888
35,19889
435,19890
160,19891
430,19892
5,19893
74,19894
347,19895
208,19896
289,19897
121,19898
191,19899
204,19900
335,19901
208,19902
112,19903
341,19904
355,19905
301,19906
180,19907
263,19908
133,19909
114,19910
348,19911
302,19912
210,19913
326,19914
443,19915
56,19916
124,19917
414,19918
173,19919
408,19920
434,19921
124,19922
298,19923
98,19924
441,19925
370,19926
295,19927
429,19928
37,19929
440,19930
110,19931
150,19932
125,19933
381,19934
327,19935
234,19936
330,19937
181,19938
58,19939
99,19940
120,19941
399,19942
359,19943
440,19944
118,19945
170,19946
340,19947
245,19948
306,19949
232,19950
96,19951
440,19952
113,19953
280,19954
91,19955
40,19956
325,19957
55,19958
358,19959
389,19960
355,19961
24,19962
69,19963
90,19964
445,19965
398,19966
221,19967
341,19968
118,19969
388,19970
202,19971
131,19972
262,19973
362,19974
408,19975
148,19976
394,19977
6,19978
349,19979
183,19980
144,19981
166,19982
11,19983
295,19984
308,19985
224,19986
6,19987
397,19988
432,19989
315,19990
238,19991
193,19992
275,19993
432,19994
71,19995
251,19996
343,19997
96,19998
100,19999
397,20000
202,20001
308,20002
6,20003
136,20004
370,20005
410,20006
426,20007
386,20008
397,20009
405,20010
289,20011
419,20012
173,20013
264,20014
222,20015
288,20016
297,20017
326,20018
164,20019
184,20020
295,20021
436,20022
85,20023
207,20024
175,20025
63,20026
138,20027
422,20028
440,20029
320,20030
50,20031
228,20032
176,20033
125,20034
193,20035
265,20036
411,20037
269,20038
132,20039
398,20040
229,20041
180,20042
255,20043
431,20044
147,20045
227,20046
288,20047
79,20048
19,20049
357,20050
89,20051
380,20052
33,20053
247,20054
243,20055
46,20056
223,20057
293,20058
439,20059
123,20060
371,20061
157,20062
304,20063
26,20064
67,20065
240,20066
365,20067
309,20068
280,20069
449,20070
92,20071
338,20072
184,20073
322,20074
414,20075
153,20076
54,20077
257,20078
138,20079
345,20080
412,20081
373,20082
369,20083
40,20084
415,20085
227,20086
295,20087
216,20088
186,20089
223,20090
195,20091
77,20092
79,20093
38,20094
244,20095
320,20096
193,20097
253,20098
323,20099
424,20100
83,20101
312,20102
41,20103
157,20104
271,20105
216,20106
19,20107
137,20108
341,20109
133,20110
183,20111
57,20112
305,20113
109,20114
36,20115
416,20116
126,20117
68,20118
92,20119
83,20120
100,20121
442,20122
382,20123
118,20124
297,20125
211,20126
380,20127
37,20128
228,20129
388,20130
199,20131
338,20132
263,20133
325,20134
191,20135
370,20136
49,20137
400,20138
