rid,fecha_dictamen
21729,08-03-2012
21735,21-08-2001
21738,24-08-2019
21739,09-04-2005
21745,09-06-2006
21746,28-02-2005
21748,21-10-2010
21749,13-12-2014
21751,21-06-2018
21753,10-12-2008
21755,29-08-2018
21760,16-03-2015
21762,18-04-2014
21768,05-08-2019
21776,02-04-2019
21777,22-05-2009
21780,15-02-2014
21781,30-07-2010
21783,24-01-2017
21786,31-08-2015
21790,22-11-2013
21792,01-03-2019
21793,13-10-2017
21796,12-07-2017
21798,21-03-2016
21804,06-07-2019
21806,26-03-2016
21812,04-08-2019
21814,23-04-2000
21816,01-09-2016
21819,06-11-2015
21821,09-09-1994
21824,31-05-2008
21826,13-01-2015
21827,09-08-2009
21838,06-10-1968
21843,20-05-2018
21845,07-02-2018
21847,23-07-2015
21850,26-10-2008
21852,05-07-2013
21854,31-03-2002
21858,19-05-1996
21860,29-11-2015
21861,07-09-2015
21863,09-10-2018
21866,22-06-2019
21871,04-01-1982
21875,21-02-2014
21880,16-06-2014
21881,16-09-2004
21885,22-10-2014
21886,19-12-2016
21892,25-04-1993
21894,24-04-2018
21897,08-03-2017
21899,30-12-2018
21901,18-06-2016
21904,14-06-2013
21905,15-06-1980
21920,12-08-2019
21922,21-06-2016
21925,01-04-2010
21930,25-09-2008
21936,06-12-2017
21937,05-10-1976
21944,05-06-2019
21945,12-08-2016
21948,08-10-2017
21950,25-08-2019
21955,19-11-1995
21957,01-04-2019
21959,20-08-2019
21965,28-06-2019
21966,01-03-2015
21969,03-12-2018
21970,21-11-2017
21972,22-08-2019
21973,25-09-2016
21975,23-02-2019
21978,01-04-2017
21980,28-03-1991
21982,21-05-1981
21983,01-03-2019
21986,26-06-1996
21989,10-03-2002
21993,18-04-2012
21994,05-11-2011
22001,15-12-1990
22002,29-10-2015
22008,07-01-2018
22009,15-08-2018
22010,18-12-2013
22014,24-11-2017
22016,01-10-2018
22022,21-07-2018
22024,17-03-2008
22026,08-08-2019
22027,25-02-2011
22029,13-04-2017
22033,29-04-2018
22034,14-07-2019
22037,06-03-2015
22042,25-06-2019
22044,29-07-2015
22047,24-02-2019
22049,30-10-2018
22050,22-10-1999
22052,12-02-2002
22055,21-09-2009
22057,16-08-2019
22058,19-08-1985
22059,28-08-1971
22061,24-03-2019
22062,04-09-2016
22063,12-10-1993
22065,25-07-2018
22067,01-12-2009
22070,01-06-2001
22072,01-09-2003
22073,02-06-2017
22077,02-06-2005
22079,05-08-2005
22081,02-02-2014
22082,13-10-2003
22084,06-08-2016
22087,02-12-2014
22091,25-09-2016
22093,14-11-2013
22098,03-05-2018
22099,19-08-2014
22100,26-09-2002
22102,11-10-2006
22103,03-01-2018
22104,13-12-2017
22106,25-11-2013
22107,28-02-2018
22108,04-05-2016
22126,10-09-2007
22127,01-01-2007
22128,19-06-2007
22129,07-02-1992
22130,17-12-2013
22131,25-12-2017
22135,20-06-2017
22136,28-11-2018
22137,20-09-2018
22142,06-07-2011
22155,26-03-2019
22165,11-06-2018
22169,21-01-1999
22174,05-01-2009
22180,22-04-2018
22182,29-08-2019
22184,28-10-1994
22185,05-06-2016
22192,29-05-2018
22193,20-12-2013
22196,13-03-1995
22197,25-03-2015
22202,09-12-1999
22203,21-03-2009
22204,20-01-2001
22210,10-05-2018
22211,20-11-2012
22213,14-12-2018
22217,10-08-2019
22222,26-05-2018
22229,25-05-2018
22232,12-12-2015
22237,26-06-2014
22242,26-06-1991
22244,19-08-2015
22249,30-08-2015
22254,17-10-1977
22258,08-08-2016
22261,23-12-1995
22262,17-01-2005
22264,16-02-2018
22265,26-03-2017
22268,15-06-2019
22269,01-04-2006
22281,15-03-2018
22283,20-01-2017
22286,14-03-1987
22288,01-05-1974
22291,11-06-2018
22293,17-07-2005
22296,17-04-2006
22300,11-03-1987
22301,05-11-2018
22303,11-02-2019
22307,09-12-1976
22310,23-05-2019
22317,29-10-2016
22319,21-12-2016
22321,17-09-2018
22322,13-03-2019
22323,15-10-2018
22326,21-08-2019
22330,18-10-2004
22335,06-12-1988
22342,19-12-2014
22345,09-12-2005
22346,17-08-2018
22347,30-06-2002
22348,29-09-1990
22349,06-04-2019
22352,21-10-2016
22354,02-12-2018
22356,23-09-2015
22357,20-05-2016
22361,24-06-2000
22362,10-07-2019
22364,01-10-2007
22365,12-04-2019
22366,18-09-2011
22369,28-08-2012
22371,23-08-2004
22372,21-09-2006
22377,07-04-2016
22378,04-07-2019
22381,08-12-2005
22384,14-08-2019
22386,20-09-2013
22389,20-07-2019
22394,14-01-2019
22395,21-07-2019
22399,30-11-2018
22405,09-09-1999
22408,07-02-2018
22413,14-10-2018
22414,23-08-2019
22418,05-04-2017
22421,08-04-2018
22422,23-05-1994
22429,11-11-2018
22434,02-04-2019
22435,06-10-2007
22436,07-08-2016
22440,16-12-2001
22451,13-11-2014
22452,23-11-2016
22455,14-03-2015
22457,26-03-2019
22461,11-01-2003
22462,30-03-2019
22463,09-07-2013
22464,05-06-2012
22466,25-05-2018
22469,10-12-2014
22473,07-04-1976
22475,10-09-2011
22480,07-09-2015
22481,15-02-2017
22483,29-03-1987
22486,01-05-1996
22494,24-10-2018
22495,02-10-2009
22497,26-09-1975
22502,03-07-2019
22508,26-08-2013
22509,21-07-2019
22511,19-07-2018
22515,08-12-1997
22517,11-12-1998
22519,19-03-2017
22523,07-05-1989
22525,29-06-2015
22527,17-09-2009
22528,10-08-2014
22536,30-08-2019
22539,07-07-2000
22543,02-11-2017
22548,13-04-2019
22553,20-05-2014
22554,24-08-2004
22555,24-09-2018
22563,02-12-2012
22564,20-12-2018
22565,16-08-2019
22567,24-12-2008
22569,19-04-2007
22570,30-08-2019
22574,21-12-2014
22575,29-05-1996
22579,08-05-2018
22583,30-08-2009
22585,07-02-2001
22586,04-07-2015
22595,13-06-2018
22597,27-03-2019
22598,03-10-2014
22601,22-06-2016
22606,03-03-2014
22619,17-07-2017
22620,10-06-2016
22624,07-11-2018
22625,13-05-2018
22627,13-12-2013
22628,18-03-2013
22629,27-07-2016
22633,10-06-2019
22635,08-01-1974
22636,09-07-2003
22638,26-09-2017
22639,07-02-2018
22645,30-05-2008
22646,02-08-2012
22647,30-08-2018
22656,24-09-2016
22658,19-01-2003
22667,24-04-1994
22671,19-06-2019
22676,13-02-2011
22678,30-05-2014
22680,28-11-2007
22682,25-01-2002
22687,15-11-1992
22688,21-07-2004
22690,16-03-2018
22691,22-09-2013
22693,19-01-2015
22697,19-08-2019
22702,27-05-2016
22706,20-09-2010
22707,02-03-2019
22708,16-05-2019
22710,20-11-1980
22713,17-09-2015
22714,23-08-2019
22715,19-09-1983
22718,22-10-2011
22720,14-02-2012
22725,05-02-2019
22728,02-05-2017
22730,11-05-1998
22733,25-09-2008
22734,25-09-2018
22735,01-02-2002
22736,03-10-2000
22741,24-04-2019
22742,16-02-2010
22744,21-02-1999
22745,28-02-2018
22757,24-02-2018
22766,30-08-2019
22767,11-05-2016
22783,16-11-2018
22784,28-07-2015
22787,30-08-2019
22788,29-06-2005
22789,02-08-2019
22794,08-10-2013
22796,14-07-2019
22806,02-01-2014
22815,26-07-2000
22817,21-02-2011
22819,28-02-2016
22820,26-04-2015
22821,19-08-1985
22822,02-05-1999
22833,21-08-2017
22834,27-07-2012
22840,06-07-2019
22848,10-04-2002
22851,03-10-2006
22855,05-10-2018
22856,21-10-2009
22859,12-02-2018
22860,03-11-2018
22862,10-12-2001
22865,02-09-2015
22867,10-11-2017
22870,21-07-2018
22871,28-07-2017
22881,23-09-1994
22883,05-01-2010
22890,28-08-2019
22892,15-07-1973
22900,25-10-2018
22904,14-07-2012
22906,19-12-2017
22918,10-08-2006
22919,20-12-1998
22920,18-06-1993
22923,02-06-2004
22927,18-04-2006
22928,03-03-2007
22930,24-03-2012
22934,13-10-2016
22936,09-05-2019
22937,06-07-2013
22938,23-03-1998
22947,11-01-2014
22948,24-02-2019
22949,12-03-2007
22957,07-02-1999
22959,10-05-2019
22960,25-09-2002
22967,07-11-2018
22969,05-05-2002
22975,10-07-2003
22977,02-11-2007
22981,30-03-2014
22991,24-10-2016
22994,15-05-1994
22997,03-08-1974
22998,14-06-2016
23004,08-01-1985
23006,26-12-2012
23012,07-01-1990
23013,28-06-2019
23017,30-06-2016
23020,27-10-2010
23022,14-10-2007
23023,27-09-2000
23027,11-06-2015
23032,28-04-2018
23035,06-02-2005
23036,08-08-1970
23038,18-10-2004
23041,24-01-2019
23045,05-09-2017
23051,06-10-1998
23052,22-12-2017
23053,09-12-2018
23059,31-01-2016
23061,13-04-2019
23062,11-04-2019
23063,16-03-2015
23067,05-04-2019
23069,04-04-2017
23071,23-01-2018
23073,10-08-2019
23077,01-02-2006
23080,17-07-1993
23085,04-02-2007
23086,15-10-2017
23087,06-01-2018
23089,10-09-2018
23090,09-06-2019
23092,04-10-2000
23096,09-11-2016
23104,28-10-2017
23112,18-05-2017
23114,25-07-2019
23116,17-04-1994
23117,06-06-1990
23121,28-03-2013
23123,09-10-1996
23124,16-04-2019
23126,21-12-2016
23127,03-10-1984
23130,12-05-2016
23135,20-01-2019
23137,08-01-2012
23144,28-06-2014
23146,11-03-2002
23148,13-08-1997
23149,31-01-2018
23156,30-05-2019
23157,16-02-2018
23163,21-03-2018
23164,20-09-2014
23166,26-09-2014
23167,22-05-2019
23168,18-12-2014
23169,16-12-1987
23173,17-06-2006
23175,12-05-2018
23177,28-12-2009
23188,07-02-2016
23191,10-04-2018
23192,19-11-2015
23193,06-02-2008
23194,30-08-2017
23195,15-03-2013
23196,24-11-2017
23199,08-02-2015
23207,23-05-2019
23209,11-12-2006
23211,24-07-2019
23213,11-12-2013
23214,19-11-2009
23216,24-09-2015
23217,12-01-2017
23220,02-03-1998
23221,29-06-2018
23227,31-05-2019
23232,10-12-2014
23240,03-03-2019
23242,09-04-2015
23243,13-08-1991
23248,05-02-2016
23250,11-08-2016
23253,13-03-2015
23254,04-09-2010
23258,12-04-2007
23262,05-07-2017
23271,16-01-2018
23272,27-12-1997
23278,04-03-2015
23279,27-04-2002
23284,07-06-2017
23286,01-10-2015
23291,22-10-2003
23292,06-04-1993
23293,28-03-2019
23298,27-05-2016
23299,09-02-1993
23300,15-05-2010
23301,10-03-2019
23305,14-10-2016
23309,03-05-2017
23311,30-07-2017
23315,02-04-2015
23316,06-08-2016
23322,18-10-2014
23325,10-05-1981
23326,19-12-1994
23327,03-05-2019
23329,23-06-2019
23330,28-07-2019
23332,17-04-1995
23333,23-05-2019
23334,05-07-2003
23338,18-09-2011
23341,17-01-2014
23342,05-06-2001
23344,25-10-2004
23345,21-07-2019
23347,06-09-2008
23348,03-03-2010
23349,20-06-1992
23350,10-10-2005
23358,25-10-1980
23360,30-08-2007
23367,03-03-2016
23368,22-08-2019
23370,22-09-2016
23373,03-08-2005
23374,16-11-1980
23376,10-04-2009
23379,22-07-1986
23383,26-03-2019
23384,06-02-2019
23388,23-12-2016
23394,27-11-2015
23396,18-02-2012
23397,18-02-2019
23399,14-03-2019
23410,24-02-2015
23411,08-01-2017
23418,28-03-2006
23434,08-01-2019
23435,05-10-2018
23437,02-01-2016
23439,17-04-2014
23441,24-08-2015
23443,17-07-2017
23444,22-12-1985
23446,07-11-2008
23454,17-01-2012
23459,16-10-2017
23460,27-05-1999
23462,03-03-2018
23464,24-09-2016
23469,13-11-2014
23470,16-03-2015
23474,27-10-2007
23475,12-02-2009
23480,08-03-2018
23481,09-10-2017
23483,07-03-2000
23485,01-02-2019
23491,24-04-2017
23506,24-04-2017
23507,05-04-1994
23509,08-07-2013
23511,04-04-2019
23516,24-08-1972
23517,26-09-1992
23518,27-09-2015
23520,17-08-2007
23521,20-10-1963
23524,10-07-2017
23526,29-01-2017
23527,07-08-2000
23530,29-06-2018
23531,17-07-2019
23532,02-04-1994
23534,25-03-2009
23540,11-08-2003
23543,17-12-1999
23546,26-12-1992
23547,30-12-2011
23550,18-07-2016
23559,21-02-2012
23564,28-07-2019
23565,02-01-2010
23575,14-04-2019
23576,08-12-1977
23577,23-07-2016
23585,22-09-1981
23588,21-05-2019
23590,21-11-2012
23595,25-11-2011
23599,16-07-2018
23604,15-10-2013
23605,29-08-2017
23606,25-08-2018
23611,08-10-2011
23612,25-12-2018
23615,03-05-2004
23616,28-10-2009
23617,05-04-2018
23620,20-09-2010
23626,21-05-2014
23628,16-02-2000
23630,01-04-2014
23631,19-12-2007
23633,13-11-2018
23634,12-11-2018
23635,06-02-2019
23637,06-12-2017
23638,10-12-1972
23639,13-02-1989
23641,11-04-2017
23645,18-08-2019
23646,17-11-2005
23648,09-11-2001
23649,08-05-2011
23651,22-02-2014
23656,11-02-2018
23658,17-11-2009
23659,06-08-2015
23662,07-04-2018
23664,31-03-2019
23668,26-01-2013
23672,26-10-2014
23674,12-09-2009
23675,03-10-1998
23676,02-01-2010
23680,13-05-2005
23681,09-03-2002
23689,15-05-2010
23690,14-01-2018
23693,30-01-1994
23697,22-07-2009
23698,21-04-1972
23699,30-01-2013
23701,25-03-2005
23706,26-06-2008
23708,14-05-2010
23716,14-12-2015
23718,25-12-2016
23719,30-11-2016
23720,28-04-2003
23723,10-01-1986
23729,17-07-2001
23730,03-10-2018
23733,08-02-2018
23734,13-12-2015
23737,18-11-2018
23745,02-06-2010
23753,25-09-1994
23757,05-11-2005
23759,25-02-2015
23761,25-07-2019
23766,13-05-2019
23767,15-06-1969
23768,28-09-2016
23769,03-06-2007
23772,10-01-2009
23779,07-08-2017
23781,10-07-2013
23782,10-07-2019
23786,22-12-2016
23789,10-04-2011
23790,20-10-2005
23809,17-03-1989
23814,11-03-2003
23816,23-01-2014
23822,26-12-2018
23823,07-06-2001
23824,22-04-2014
23825,18-03-2013
23826,20-09-1999
23827,11-07-2006
23828,24-06-2010
23836,12-06-2001
23840,27-12-2018
23842,29-08-2019
23847,11-08-2012
23848,26-08-2019
23849,06-08-2003
23850,04-05-2018
23854,06-07-2019
23861,08-10-2013
23865,10-08-2019
23868,22-10-2017
23869,02-10-2005
23875,28-12-2017
23881,27-11-2018
23885,12-11-2010
23887,05-01-1974
23889,09-02-2018
23892,10-05-2018
23899,23-10-2003
23901,05-02-2008
23914,25-07-2018
23915,29-10-2005
23917,16-08-2018
23920,12-03-2013
23921,02-06-2011
23922,09-09-2005
23927,22-12-2017
23932,26-09-2015
23937,03-02-2005
23945,18-12-2012
23946,22-02-2018
23951,18-02-2016
23954,03-04-2010
23957,19-05-2011
23962,21-09-2017
23965,08-08-2016
23966,18-06-2009
23969,05-12-2011
23973,17-08-2019
23974,08-05-2010
23982,28-08-2018
23984,30-03-2018
23986,03-03-1986
23987,07-09-2015
23990,20-01-2017
24002,15-12-1986
24007,11-02-2015
24011,18-02-2009
24013,21-10-2018
24015,29-10-2017
24019,08-06-2012
24021,03-09-2015
24023,06-07-2018
24024,24-11-2016
24025,05-03-2003
24029,03-02-2005
24034,12-08-1982
24038,11-07-2019
24041,24-09-2015
24042,31-07-2019
24045,12-01-2017
24049,23-05-2018
24050,06-02-2016
24052,14-02-1985
24053,22-06-2008
24062,26-03-2016
24065,15-11-2004
24067,06-06-1981
24070,17-08-2019
24071,29-01-2014
24073,03-04-2018
24077,13-02-1995
24087,01-07-2019
24088,09-06-2015
24092,06-02-2010
24094,01-04-2014
24095,08-05-1988
24096,15-10-2018
24100,16-08-2001
24101,14-01-2019
24103,26-01-1994
24105,19-06-2002
24106,01-12-2016
24110,09-07-2013
24112,15-08-1999
24113,10-08-2016
24117,08-05-2016
24120,06-02-2004
24122,29-01-2014
24127,20-05-2019
24132,22-02-1981
24135,17-12-2017
24137,08-03-2000
24142,13-02-2018
24145,12-09-2017
24146,16-11-1991
24148,20-05-2018
24149,04-07-2019
24150,08-06-1995
24153,01-01-2014
24157,24-06-2018
24161,16-09-2013
24164,23-06-2015
24165,17-06-2013
24170,12-06-2013
24171,27-11-1995
24173,15-03-2016
24176,09-04-1961
24177,15-10-2010
24182,15-04-2018
24185,29-03-2011
24190,22-08-2019
24191,04-07-2014
24194,23-02-2016
24195,11-01-1990
24198,26-05-2015
24201,13-01-2016
24205,08-08-2019
24208,08-08-2013
24210,16-03-2018
24212,03-08-2018
24213,11-01-1982
24214,27-09-2016
24215,24-03-2011
24216,03-09-2014
24217,21-02-2003
24219,26-06-2017
24222,26-06-2005
24224,22-10-2014
24226,13-11-2012
24229,02-04-2014
24231,20-02-2013
24232,23-02-2019
24234,23-11-2011
24235,29-01-2015
24236,10-12-2009
24239,17-12-2018
24248,27-12-2018
24251,26-12-2018
24255,27-05-2018
24258,14-06-2011
24259,22-08-1983
24261,07-05-2018
24262,23-06-2016
24264,12-12-2016
24267,15-01-2007
24269,12-07-1995
24270,06-02-2005
24272,13-06-1997
24277,20-10-2010
24278,16-07-2018
24287,07-07-1987
24289,28-10-2018
24293,12-10-1991
24294,04-04-1986
24300,15-01-2014
24306,10-09-1996
24309,23-06-2018
24310,25-02-2002
24311,23-05-1995
24313,30-04-1994
24316,21-11-1976
24319,13-05-2017
24320,13-09-2018
24323,18-04-2015
24329,17-06-2019
24332,13-11-2018
24335,18-03-2014
24340,27-05-2010
24351,31-07-2016
24355,13-12-2018
24360,12-03-2019
24362,05-04-1991
24370,24-11-2014
24371,11-05-2019
24372,14-09-2008
24375,24-10-2016
24378,27-02-2018
24379,15-03-2003
24383,07-06-1957
24386,07-06-2019
24388,10-10-2016
24389,24-02-2015
24390,05-07-2018
24397,24-09-1991
24398,11-12-2017
24399,01-07-2018
24417,28-02-1999
24421,30-09-2006
24424,23-04-1986
24429,21-09-2016
24431,23-05-2019
24436,02-06-2017
24437,12-07-2017
24441,16-09-2015
24447,21-06-1979
24448,08-04-2016
24449,04-10-2004
24450,28-12-2001
24454,22-01-2018
24458,20-03-1993
24462,23-10-1993
24473,10-02-2017
24474,24-09-2018
24475,20-11-2016
24476,04-01-2019
24486,02-09-2018
24488,17-11-1993
24490,28-02-1999
24492,03-07-2019
24493,10-12-2017
24494,20-04-2019
24495,15-05-2019
24498,23-11-2018
24501,21-12-2006
24504,31-10-2018
24507,25-07-2019
24508,30-03-2011
24512,08-10-1991
24513,15-05-2012
24515,07-12-2018
24517,05-03-2002
24521,12-12-2018
24523,16-08-2019
24529,11-01-2014
24531,03-03-1995
24532,20-07-2019
24534,28-07-2017
24543,08-02-2019
24544,25-04-1990
24546,27-02-2019
24553,16-12-2015
24560,21-05-2019
24562,14-10-2017
24563,20-02-2018
24564,25-10-2012
24566,10-07-2014
24567,05-04-2016
24574,21-11-2011
24584,15-01-2019
24586,17-07-2007
24587,31-03-2002
24588,29-07-1982
24591,28-03-2016
24595,07-03-2008
24597,27-11-2018
24598,18-07-2019
24600,14-08-2018
24602,09-02-2017
24606,09-08-2019
24610,12-12-1989
24613,29-06-2019
24615,09-03-2004
24619,19-11-2011
24625,19-05-2006
24626,09-02-2015
24628,09-07-2018
24629,19-07-2012
24630,19-06-2004
24631,30-07-2019
24635,17-11-2016
24639,17-05-2017
24645,04-10-2016
24646,26-01-2015
24648,11-01-2009
24650,04-06-1992
24655,28-07-2017
24657,05-08-2017
24659,07-12-2003
24666,20-05-2013
24667,25-10-1994
24668,26-05-2019
24671,20-04-2003
24675,04-01-2010
24684,31-07-2015
24696,07-07-2003
24698,04-08-2019
24702,22-11-1991
24703,03-06-2013
24714,23-09-1997
24717,26-10-2012
24720,18-05-2014
24724,05-12-2014
24730,02-11-2010
24733,09-02-2018
24734,25-10-2017
24739,23-02-2012
24740,02-07-2019
24743,25-11-2007
24745,01-04-2004
24749,04-03-1985
24758,12-03-2019
24766,15-11-2007
24767,19-01-1998
24772,03-08-2013
24778,22-05-1999
24779,21-05-2009
24783,01-09-2017
24787,27-07-2002
24792,13-01-2014
24796,29-03-2019
24801,15-08-2019
24803,01-12-2017
24805,10-04-2018
24806,17-11-2016
24807,20-06-2019
24809,14-12-2007
24810,23-02-2013
24811,10-05-2003
24817,18-01-2015
24820,06-06-2010
24822,01-10-2009
24823,05-06-2012
24831,30-04-1994
24838,04-05-2012
24841,24-07-2011
24843,04-03-2019
24848,01-08-2001
24852,22-07-1994
24854,29-08-2018
24857,25-03-2001
24860,09-05-2019
24869,05-04-2017
24871,13-01-1996
24872,15-03-2013
24875,15-02-2012
24876,24-11-1987
24877,03-09-2016
24881,20-12-2017
24889,01-04-2014
24892,21-05-2009
24893,25-11-2014
24894,31-03-2008
24895,09-02-2008
24896,29-03-2019
24910,22-09-1990
24912,16-11-2004
24913,28-09-2018
24914,05-08-2016
24917,22-01-2018
24918,14-10-1999
24923,09-09-2017
24925,09-08-2019
24927,06-01-2006
24933,24-01-2018
24934,30-12-2018
24935,14-10-2016
24938,24-01-2016
24943,23-01-2002
24946,25-01-2010
24947,25-10-2007
24948,24-02-2008
24951,29-03-2014
24953,26-06-2010
24956,09-02-2004
24961,26-10-2005
24963,26-08-2010
24965,07-07-2016
24966,09-11-2017
24970,07-04-2017
24974,25-01-2015
24975,18-04-2017
24980,03-07-2019
24981,12-07-2011
24984,03-05-1969
24991,08-05-2006
24995,23-01-2009
24996,02-05-2017
25000,10-07-1980
25002,23-07-1969
25003,17-05-2019
25004,30-08-2018
25008,30-08-2019
25013,06-06-2016
25015,29-07-2004
25021,19-08-2017
25022,11-06-1998
25024,20-01-2015
25026,19-01-1999
25027,14-07-2000
25031,21-09-2009
25034,19-08-2019
25038,18-02-1984
25043,23-02-2002
25045,21-03-2019
25047,02-03-2018
25048,15-07-2006
25049,30-08-2018
25051,07-10-2015
25052,05-05-2018
25054,10-12-2015
25055,05-04-2012
25056,05-08-2019
25060,16-02-2015
25062,13-08-1980
25066,29-04-2011
25070,09-05-2019
25072,28-09-2016
25077,21-12-2016
25080,26-01-2008
25084,15-08-2000
25089,11-06-2019
25092,21-07-2019
25093,10-02-2019
25095,08-05-2019
25100,13-06-2018
25116,30-03-2018
25117,10-09-2018
25123,19-05-2008
25127,11-10-1996
25128,25-09-2018
25129,10-08-1998
25130,24-11-2004
25135,25-02-2001
25136,14-01-1991
25137,06-04-2004
25138,09-06-1998
25141,19-05-2018
25143,31-12-2008
25148,13-03-2016
25154,01-07-2017
25156,03-01-2015
25159,07-10-2014
25160,11-06-2017
25165,02-07-2008
25168,11-08-2014
25170,22-03-1996
25171,29-05-2008
25180,02-08-1998
25182,19-03-2016
25183,02-03-2015
25187,01-03-2015
25193,06-11-2013
25201,25-12-2001
25209,07-11-1997
25210,09-07-2019
25215,09-04-2018
25221,13-07-2019
25222,15-08-2017
25223,18-04-2019
25224,19-04-2017
25228,13-11-1986
25230,25-08-2014
25232,25-10-2018
25233,26-05-2010
25234,24-03-2016
25235,23-10-2013
25236,07-10-2017
25239,10-08-2018
25242,19-11-2017
25243,05-08-2019
25248,28-05-2001
25249,24-08-2016
25250,30-04-2018
25251,22-12-1994
25252,10-05-2011
25253,08-10-2005
25255,18-07-2007
25257,03-08-2017
25260,27-07-2019
25261,12-03-2015
25263,08-03-2018
25268,09-04-2001
25271,15-06-2018
25272,12-12-2014
25276,31-07-2018
25280,13-09-2015
25282,05-01-2015
25284,06-08-2010
25286,20-04-2008
25287,19-07-2008
25289,18-03-2010
25291,09-11-2016
25292,08-07-2016
25294,22-09-2012
25296,03-10-1991
25303,10-01-2008
25304,10-08-2019
25307,23-12-2018
25309,22-11-2004
25311,15-01-2013
25313,20-07-2005
25315,17-10-2007
25321,16-01-2019
25325,29-08-2012
25328,30-08-2016
25335,12-01-2015
25347,16-04-2019
25352,06-11-2016
25353,09-08-2017
25354,26-05-2008
25357,21-03-2011
25361,23-08-2019
25367,03-01-2002
25369,31-05-2018
25370,19-08-2019
25372,25-11-2016
25374,01-12-2013
25375,24-11-2010
25376,28-06-2016
25377,17-06-1988
25379,22-03-2008
25380,15-09-2018
25381,15-04-2015
25384,22-11-2011
25386,22-08-1995
25390,16-06-2006
25391,11-01-2008
25392,07-08-2011
25400,16-06-2019
25401,09-04-2019
25405,05-03-2015
25407,03-07-2018
25409,13-10-1995
25410,04-09-1974
25413,25-05-2017
25428,13-08-2011
25430,28-11-2017
25431,24-07-2012
25433,29-08-2018
25436,17-04-2007
25439,24-07-2017
25441,27-05-2014
25444,24-03-2016
25446,28-12-2011
25452,29-08-2006
25453,27-12-2015
25456,26-03-1988
25459,10-05-1999
25464,10-10-2017
25469,05-08-2019
25470,15-05-2008
25475,28-10-2010
25476,11-08-2006
25477,27-07-2017
25482,28-06-2019
25488,16-04-2014
25491,29-03-2000
25496,21-09-2018
25502,14-10-1994
25507,20-04-2018
25509,22-10-1985
25511,15-07-2015
25514,18-08-2009
25516,10-03-2019
25539,20-06-2016
25540,17-02-2009
25541,07-11-2015
25543,30-07-1976
25544,05-03-2009
25555,22-01-2017
25559,27-11-2018
25563,19-12-2018
25564,04-12-2016
25565,24-07-2014
25566,13-02-2014
25572,10-02-2018
25579,12-07-2019
25582,12-03-2004
25592,15-04-2015
25594,01-03-2007
25595,11-09-2017
25598,16-02-2018
25604,10-07-2007
25606,24-10-2016
25610,02-12-2013
25612,29-10-2014
25613,20-03-2011
25616,08-06-2018
25617,10-10-2015
25618,22-03-2011
25626,17-07-2015
25631,15-04-2009
25632,25-08-2019
25636,25-08-2018
25640,24-01-2005
25648,14-10-2007
25653,30-05-2018
25654,09-08-2001
25663,27-07-2012
25667,23-11-2017
25668,19-02-2018
25670,10-04-2015
25673,06-07-2018
25681,05-08-2000
25683,04-11-2005
25688,21-02-2017
25693,25-02-2018
25695,24-09-2018
25696,28-01-2016
25699,04-11-2016
25702,02-02-2003
25703,27-05-2017
25706,18-04-1995
25709,13-07-2011
25714,02-12-2018
25718,12-08-2012
25720,27-02-2019
25723,25-02-2019
25730,25-12-2018
25731,09-03-2002
25736,23-03-2013
25743,12-08-2008
25753,15-08-1995
25756,16-11-2007
25758,12-05-2012
25774,26-06-2015
25778,19-07-2011
25792,19-05-2014
25793,04-07-2019
25794,19-03-2001
25798,06-08-2019
25799,15-02-2019
25800,13-06-1978
25804,16-08-2017
25806,09-06-2019
25808,05-12-2007
25809,08-01-2017
25811,28-07-2017
25817,23-10-2018
25830,17-07-2019
25839,13-08-2019
25840,31-01-2003
25848,04-10-2018
25852,19-03-1972
25853,22-12-2014
25858,17-06-2011
25860,10-10-2013
25863,13-07-2018
25865,28-10-1988
25873,23-07-2000
25874,29-06-2019
25875,07-04-2019
25878,10-08-2007
25881,01-05-2009
25883,12-05-1998
25884,22-02-2013
25885,29-07-1998
25887,29-05-2017
25891,27-01-2009
25895,21-07-2019
25896,14-05-2009
25898,01-09-1985
25900,08-11-1997
25901,21-06-2012
25905,21-09-2008
25906,15-08-2017
25907,27-05-1994
25908,13-08-2013
25919,11-04-2018
25920,06-08-2019
25921,07-04-2006
25925,21-03-2010
25926,25-11-2018
25929,30-01-2018
25931,23-08-1995
25936,24-07-2013
25938,23-02-2018
25940,09-05-2005
25943,08-11-2016
25949,26-09-2016
25951,04-02-1995
25954,15-01-2016
25956,17-11-2017
25958,29-05-1996
25959,11-04-2016
25960,01-03-2007
25966,24-08-2015
25971,12-01-2012
25973,28-12-2018
25974,21-08-1995
25975,05-03-2001
25977,22-12-2018
25991,15-06-2019
25993,19-04-2016
25997,23-03-2017
26004,01-04-2019
26007,21-11-2011
26009,12-02-1999
26022,26-09-2002
26025,05-11-2014
26027,02-07-1989
26030,05-06-2019
26033,01-10-2018
26042,12-08-2019
26045,02-06-2009
26048,07-02-2018
26052,29-11-2016
26054,02-07-2017
26058,12-07-1988
26059,09-12-2018
26061,08-08-2001
26064,26-02-2016
26066,27-04-2018
26067,17-10-2018
26068,14-11-2017
26069,20-06-1983
26071,04-06-2005
26074,09-06-2019
26075,08-06-1999
26079,21-04-2018
26082,30-07-2015
26083,31-12-2008
26087,23-06-2004
26091,03-07-2019
26093,15-03-2010
26096,25-03-2019
